host,Datetime,CPU utilization (%),Memory used  (%)
TWKHH01OPTIPW6V,2021/7/5 18:41,75.8406,76.303
TWKHH01OPTIPW6V,2021/7/5 18:38,86.2815,78.4974
TWKHH01OPTIPW6V,2021/7/5 18:35,88.6918,70.093
TWKHH01OPTIPW6V,2021/7/5 18:32,77.0496,96.5312
TWKHH01OPTIPW6V,2021/7/5 18:29,87.5777,95.5703
TWKHH01OPTIPW6V,2021/7/5 18:26,93.7506,92.916
TWKHH01OPTIPW6V,2021/7/5 18:23,83.7263,93.1345
TWKHH01OPTIPW6V,2021/7/5 18:20,85.0084,91.7724
TWKHH01OPTIPW6V,2021/7/5 18:17,83.9103,92.1387
TWKHH01OPTIPW6V,2021/7/5 18:14,82.8548,92.1287
TWKHH01OPTIPW6V,2021/7/5 18:11,83.4921,91.7245
TWKHH01OPTIPW6V,2021/7/5 18:08,84.0895,92.7655
TWKHH01OPTIPW6V,2021/7/5 18:05,84.803,92.0753
TWKHH01OPTIPW6V,2021/7/5 18:02,83.1086,91.2546
TWKHH01OPTIPW6V,2021/7/5 17:59,79.0625,88.3356
TWKHH01OPTIPW6V,2021/7/5 17:56,80.7978,86.9401
TWKHH01OPTIPW6V,2021/7/5 17:53,80.99,85.4073
TWKHH01OPTIPW6V,2021/7/5 17:50,80.5099,75.1222
TWKHH01OPTIPW6V,2021/7/5 17:47,83.5565,74.6993
TWKHH01OPTIPW6V,2021/7/5 17:44,84.1964,74.4804
TWKHH01OPTIPW6V,2021/7/5 17:41,83.7006,75.605
TWKHH01OPTIPW6V,2021/7/5 17:38,84.036,75.0539
TWKHH01OPTIPW6V,2021/7/5 17:35,85.6558,74.7575
TWKHH01OPTIPW6V,2021/7/5 17:32,83.6984,74.8123
TWKHH01OPTIPW6V,2021/7/5 17:29,83.0657,74.1302
TWKHH01OPTIPW6V,2021/7/5 17:26,83.9381,74.1333
TWKHH01OPTIPW6V,2021/7/5 17:23,84.4099,73.2053
TWKHH01OPTIPW6V,2021/7/5 17:20,84.9983,74.2217
TWKHH01OPTIPW6V,2021/7/5 17:17,84.5194,74.152
TWKHH01OPTIPW6V,2021/7/5 17:14,84.6369,71.8388
TWKHH01OPTIPW6V,2021/7/5 17:11,84.7581,71.5268
TWKHH01OPTIPW6V,2021/7/5 17:08,83.636,73.6121
TWKHH01OPTIPW6V,2021/7/5 17:05,84.9494,74.6543
TWKHH01OPTIPW6V,2021/7/5 17:02,89.0556,81.9268
TWKHH01OPTIPW6V,2021/7/5 16:59,98.029,81.4892
TWKHH01OPTIPW6V,2021/7/5 16:56,94.5514,72.8498
TWKHH01OPTIPW6V,2021/7/5 16:53,84.1315,72.6083
TWKHH01OPTIPW6V,2021/7/5 16:50,85.071,81.2515
TWKHH01OPTIPW6V,2021/7/5 16:47,95.225,79.5366
TWKHH01OPTIPW6V,2021/7/5 16:44,92.4737,73.9972
TWKHH01OPTIPW6V,2021/7/5 16:41,84.7319,72.7557
TWKHH01OPTIPW6V,2021/7/5 16:38,81.4976,72.377
TWKHH01OPTIPW6V,2021/7/5 16:35,88.3896,79.536
TWKHH01OPTIPW6V,2021/7/5 16:32,94.5132,81.5689
TWKHH01OPTIPW6V,2021/7/5 16:29,81.7694,77.0402
TWKHH01OPTIPW6V,2021/7/5 16:26,83.8834,75.2168
TWKHH01OPTIPW6V,2021/7/5 16:23,84.04,75.2124
TWKHH01OPTIPW6V,2021/7/5 16:20,84.8248,74.9627
TWKHH01OPTIPW6V,2021/7/5 16:17,84.6748,73.9328
TWKHH01OPTIPW6V,2021/7/5 16:14,82.9579,73.9371
TWKHH01OPTIPW6V,2021/7/5 16:11,83.3991,75.1229
TWKHH01OPTIPW6V,2021/7/5 16:08,83.9205,75.1404
TWKHH01OPTIPW6V,2021/7/5 16:05,84.3903,74.7938
TWKHH01OPTIPW6V,2021/7/5 16:02,83.894,74.7998
TWKHH01OPTIPW6V,2021/7/5 15:59,84.4879,78.6953
TWKHH01OPTIPW6V,2021/7/5 15:56,93.7654,73.7977
TWKHH01OPTIPW6V,2021/7/5 15:53,81.9247,73.152
TWKHH01OPTIPW6V,2021/7/5 15:50,85.2469,73.7628
TWKHH01OPTIPW6V,2021/7/5 15:47,85.3973,74.5895
TWKHH01OPTIPW6V,2021/7/5 15:44,84.4085,74.0452
TWKHH01OPTIPW6V,2021/7/5 15:41,83.6468,74.2747
TWKHH01OPTIPW6V,2021/7/5 15:38,84.82,74.3433
TWKHH01OPTIPW6V,2021/7/5 15:35,85.6528,74.0578
TWKHH01OPTIPW6V,2021/7/5 15:32,84.2856,73.8408
TWKHH01OPTIPW6V,2021/7/5 15:29,83.374,73.5754
TWKHH01OPTIPW6V,2021/7/5 15:26,84.2313,73.2352
TWKHH01OPTIPW6V,2021/7/5 15:23,84.3701,72.2283
TWKHH01OPTIPW6V,2021/7/5 15:20,82.319,71.5759
TWKHH01OPTIPW6V,2021/7/5 15:17,84.2656,79.2606
TWKHH01OPTIPW6V,2021/7/5 15:14,97.3715,79.9503
TWKHH01OPTIPW6V,2021/7/5 15:11,93.9828,69.085
TWKHH01OPTIPW6V,2021/7/5 15:08,83.5721,75.7729
TWKHH01OPTIPW6V,2021/7/5 15:05,95.518,76.1815
TWKHH01OPTIPW6V,2021/7/5 15:02,97.9419,82.0627
TWKHH01OPTIPW6V,2021/7/5 14:59,88.9258,80.1252
TWKHH01OPTIPW6V,2021/7/5 14:56,88.2005,72.826
TWKHH01OPTIPW6V,2021/7/5 14:53,76.4041,72.8199
TWKHH01OPTIPW6V,2021/7/5 14:50,72.3537,72.7515
TWKHH01OPTIPW6V,2021/7/5 14:47,77.3664,72.2697
TWKHH01OPTIPW6V,2021/7/5 14:44,76.8422,71.8716
TWKHH01OPTIPW6V,2021/7/5 14:41,76.4919,71.7912
TWKHH01OPTIPW6V,2021/7/5 14:38,76.1546,71.4332
TWKHH01OPTIPW6V,2021/7/5 14:35,71.8768,71.0457
TWKHH01OPTIPW6V,2021/7/5 14:32,76.2519,70.3034
TWKHH01OPTIPW6V,2021/7/5 14:29,75.4821,70.5092
TWKHH01OPTIPW6V,2021/7/5 14:26,77.4686,70.2826
TWKHH01OPTIPW6V,2021/7/5 14:23,76.5539,72.2502
TWKHH01OPTIPW6V,2021/7/5 14:20,75.7588,69.8758
TWKHH01OPTIPW6V,2021/7/5 14:17,77.1572,78.503
TWKHH01OPTIPW6V,2021/7/5 14:14,94.632,82.8714
TWKHH01OPTIPW6V,2021/7/5 14:11,95.6259,77.5695
TWKHH01OPTIPW6V,2021/7/5 14:08,86.8668,69.3531
TWKHH01OPTIPW6V,2021/7/5 14:05,75.7442,77.8231
TWKHH01OPTIPW6V,2021/7/5 14:02,86.0175,71.766
TWKHH01OPTIPW6V,2021/7/5 13:59,77.1021,66.6079
TWKHH01OPTIPW6V,2021/7/5 13:56,74.5131,64.1432
TWKHH01OPTIPW6V,2021/7/5 13:53,74.0511,64.6615
TWKHH01OPTIPW6V,2021/7/5 13:50,74.84,62.1747
TWKHH01OPTIPW6V,2021/7/5 13:47,72.7458,96.1101
TWKHH01OPTIPW6V,2021/7/5 13:44,88.8161,82.1543
TWKHH01OPTIPW6V,2021/7/5 13:41,89.1307,83.1103
TWKHH01OPTIPW6V,2021/7/5 13:38,79.9593,78.1406
TWKHH01OPTIPW6V,2021/7/5 13:35,77.1665,77.8644
TWKHH01OPTIPW6V,2021/7/5 13:32,75.5641,77.7081
TWKHH01OPTIPW6V,2021/7/5 13:29,76.1353,77.0462
TWKHH01OPTIPW6V,2021/7/5 13:26,76.7572,76.475
TWKHH01OPTIPW6V,2021/7/5 13:23,76.6681,75.0858
TWKHH01OPTIPW6V,2021/7/5 13:20,76.2074,81.3692
TWKHH01OPTIPW6V,2021/7/5 13:17,84.823,83.6042
TWKHH01OPTIPW6V,2021/7/5 13:14,88.8215,76.5761
TWKHH01OPTIPW6V,2021/7/5 13:11,76.479,74.1313
TWKHH01OPTIPW6V,2021/7/5 13:08,77.1687,73.013
TWKHH01OPTIPW6V,2021/7/5 13:05,77.1465,72.6484
TWKHH01OPTIPW6V,2021/7/5 13:02,80.7991,88.4185
TWKHH01OPTIPW6V,2021/7/5 12:59,87.6711,82.4129
TWKHH01OPTIPW6V,2021/7/5 12:56,89.5948,80.4515
TWKHH01OPTIPW6V,2021/7/5 12:53,77.5431,79.0201
TWKHH01OPTIPW6V,2021/7/5 12:50,77.5434,80.1892
TWKHH01OPTIPW6V,2021/7/5 12:47,75.3486,79.2397
TWKHH01OPTIPW6V,2021/7/5 12:44,76.2264,79.1431
TWKHH01OPTIPW6V,2021/7/5 12:41,76.6875,77.6862
TWKHH01OPTIPW6V,2021/7/5 12:38,76.9603,77.433
TWKHH01OPTIPW6V,2021/7/5 12:35,77.4554,82.4877
TWKHH01OPTIPW6V,2021/7/5 12:32,84.4446,80.9525
TWKHH01OPTIPW6V,2021/7/5 12:29,85.019,77.5814
TWKHH01OPTIPW6V,2021/7/5 12:26,77.0248,77.5211
TWKHH01OPTIPW6V,2021/7/5 12:23,74.8847,77.7779
TWKHH01OPTIPW6V,2021/7/5 12:20,75.6088,77.7087
TWKHH01OPTIPW6V,2021/7/5 12:17,76.7884,80.1448
TWKHH01OPTIPW6V,2021/7/5 12:14,74.3712,79.6661
TWKHH01OPTIPW6V,2021/7/5 12:11,76.9668,79.0208
TWKHH01OPTIPW6V,2021/7/5 12:08,77.3772,78.9413
TWKHH01OPTIPW6V,2021/7/5 12:05,76.8916,78.2954
TWKHH01OPTIPW6V,2021/7/5 12:02,76.045,77.7824
TWKHH01OPTIPW6V,2021/7/5 11:59,75.5637,77.9555
TWKHH01OPTIPW6V,2021/7/5 11:56,77.0076,76.7291
TWKHH01OPTIPW6V,2021/7/5 11:53,76.5931,76.5758
TWKHH01OPTIPW6V,2021/7/5 11:50,76.825,76.4419
TWKHH01OPTIPW6V,2021/7/5 11:47,76.855,78.211
TWKHH01OPTIPW6V,2021/7/5 11:44,75.95,78.0927
TWKHH01OPTIPW6V,2021/7/5 11:41,76.3823,76.7028
TWKHH01OPTIPW6V,2021/7/5 11:38,75.0803,76.6919
TWKHH01OPTIPW6V,2021/7/5 11:35,76.8636,75.3291
TWKHH01OPTIPW6V,2021/7/5 11:32,75.8817,75.7739
TWKHH01OPTIPW6V,2021/7/5 11:29,76.5284,75.2654
TWKHH01OPTIPW6V,2021/7/5 11:26,85.9579,87.3108
TWKHH01OPTIPW6V,2021/7/5 11:23,88.2322,76.6406
TWKHH01OPTIPW6V,2021/7/5 11:20,76.7111,76.9932
TWKHH01OPTIPW6V,2021/7/5 11:17,75.6217,77.1797
TWKHH01OPTIPW6V,2021/7/5 11:14,76.855,76.1991
TWKHH01OPTIPW6V,2021/7/5 11:11,75.9612,76.388
TWKHH01OPTIPW6V,2021/7/5 11:08,80.9181,80.706
TWKHH01OPTIPW6V,2021/7/5 11:05,90.2004,78.1206
TWKHH01OPTIPW6V,2021/7/5 11:02,75.9204,77.7591
TWKHH01OPTIPW6V,2021/7/5 10:59,76.5048,77.2834
TWKHH01OPTIPW6V,2021/7/5 10:56,76.5348,77.177
TWKHH01OPTIPW6V,2021/7/5 10:53,76.5161,77.0806
TWKHH01OPTIPW6V,2021/7/5 10:50,76.8051,76.7106
TWKHH01OPTIPW6V,2021/7/5 10:47,76.5822,77.7101
TWKHH01OPTIPW6V,2021/7/5 10:44,77.4726,77.3347
TWKHH01OPTIPW6V,2021/7/5 10:41,76.7926,77.0892
TWKHH01OPTIPW6V,2021/7/5 10:38,76.4443,76.5931
TWKHH01OPTIPW6V,2021/7/5 10:35,77.365,76.2835
TWKHH01OPTIPW6V,2021/7/5 10:32,76.5967,75.4613
TWKHH01OPTIPW6V,2021/7/5 10:29,76.3007,76.6859
TWKHH01OPTIPW6V,2021/7/5 10:26,76.2405,77.6435
TWKHH01OPTIPW6V,2021/7/5 10:23,76.1176,77.0675
TWKHH01OPTIPW6V,2021/7/5 10:20,76.8056,76.3688
TWKHH01OPTIPW6V,2021/7/5 10:17,69.8398,75.0734
TWKHH01OPTIPW6V,2021/7/5 10:14,76.5951,74.5104
TWKHH01OPTIPW6V,2021/7/5 10:11,77.4137,76.1554
TWKHH01OPTIPW6V,2021/7/5 10:08,84.2295,79.4869
TWKHH01OPTIPW6V,2021/7/5 10:05,88.8602,73.1755
TWKHH01OPTIPW6V,2021/7/5 10:02,76.9732,74.1408
TWKHH01OPTIPW6V,2021/7/5 09:59,77.6738,83.0479
TWKHH01OPTIPW6V,2021/7/5 09:56,81.3914,81.8228
TWKHH01OPTIPW6V,2021/7/5 09:53,87.9323,80.6784
TWKHH01OPTIPW6V,2021/7/5 09:50,89.4394,82.12
TWKHH01OPTIPW6V,2021/7/5 09:47,89.2604,75.7104
TWKHH01OPTIPW6V,2021/7/5 09:44,74.597,75.7147
TWKHH01OPTIPW6V,2021/7/5 09:41,75.7421,75.7653
TWKHH01OPTIPW6V,2021/7/5 09:38,75.8843,75.7895
TWKHH01OPTIPW6V,2021/7/5 09:35,80.2796,82.2681
TWKHH01OPTIPW6V,2021/7/5 09:32,95.7768,77.314
TWKHH01OPTIPW6V,2021/7/5 09:29,76.8187,76.8648
TWKHH01OPTIPW6V,2021/7/5 09:26,76.5263,77.2214
TWKHH01OPTIPW6V,2021/7/5 09:23,73.7825,77.0829
TWKHH01OPTIPW6V,2021/7/5 09:20,77.4475,81.821
TWKHH01OPTIPW6V,2021/7/5 09:17,89.0209,76.8652
TWKHH01OPTIPW6V,2021/7/5 09:14,76.8424,76.1845
TWKHH01OPTIPW6V,2021/7/5 09:11,74.2595,75.3772
TWKHH01OPTIPW6V,2021/7/5 09:08,76.3207,75.4604
TWKHH01OPTIPW6V,2021/7/5 09:05,77.5856,75.4334
TWKHH01OPTIPW6V,2021/7/5 09:02,73.8767,75.0981
TWKHH01OPTIPW6V,2021/7/5 08:59,75.177,74.9223
TWKHH01OPTIPW6V,2021/7/5 08:56,76.8937,75.0462
TWKHH01OPTIPW6V,2021/7/5 08:53,76.5629,75.0347
TWKHH01OPTIPW6V,2021/7/5 08:50,77.1951,76.9277
TWKHH01OPTIPW6V,2021/7/5 08:47,75.5809,73.9311
TWKHH01OPTIPW6V,2021/7/5 08:44,76.8566,73.788
TWKHH01OPTIPW6V,2021/7/5 08:41,73.8019,73.9793
TWKHH01OPTIPW6V,2021/7/5 08:38,78.2794,85.4545
TWKHH01OPTIPW6V,2021/7/5 08:35,92.3149,83.1088
TWKHH01OPTIPW6V,2021/7/5 08:32,88.1379,79.7773
TWKHH01OPTIPW6V,2021/7/5 08:29,88.4234,81.0132
TWKHH01OPTIPW6V,2021/7/5 08:26,87.3984,75.162
TWKHH01OPTIPW6V,2021/7/5 08:23,78.4146,75.0931
TWKHH01OPTIPW6V,2021/7/5 08:20,75.2371,73.8149
TWKHH01OPTIPW6V,2021/7/5 08:17,75.897,73.9504
TWKHH01OPTIPW6V,2021/7/5 08:14,75.4842,73.4867
TWKHH01OPTIPW6V,2021/7/5 08:11,76.3566,71.7909
TWKHH01OPTIPW6V,2021/7/5 08:08,76.8765,70.3733
TWKHH01OPTIPW6V,2021/7/5 08:05,85.6477,77.2236
TWKHH01OPTIPW6V,2021/7/5 08:02,82.8883,76.3871
TWKHH01OPTIPW6V,2021/7/5 07:59,76.5341,75.8628
TWKHH01OPTIPW6V,2021/7/5 07:56,77.0623,73.5795
TWKHH01OPTIPW6V,2021/7/5 07:53,74.9191,73.4268
TWKHH01OPTIPW6V,2021/7/5 07:50,75.7528,74.4562
TWKHH01OPTIPW6V,2021/7/5 07:47,75.6948,72.7208
TWKHH01OPTIPW6V,2021/7/5 07:44,77.012,72.4583
TWKHH01OPTIPW6V,2021/7/5 07:41,76.8099,71.129
TWKHH01OPTIPW6V,2021/7/5 07:38,76.2341,78.3723
TWKHH01OPTIPW6V,2021/7/5 07:35,88.747,75.737
TWKHH01OPTIPW6V,2021/7/5 07:32,76.3587,75.6528
TWKHH01OPTIPW6V,2021/7/5 07:29,76.9228,75.5223
TWKHH01OPTIPW6V,2021/7/5 07:26,73.4323,75.1869
TWKHH01OPTIPW6V,2021/7/5 07:23,75.1297,75.1747
TWKHH01OPTIPW6V,2021/7/5 07:20,77.2977,73.2393
TWKHH01OPTIPW6V,2021/7/5 07:17,74.5582,74.489
TWKHH01OPTIPW6V,2021/7/5 07:14,76.5266,74.3224
TWKHH01OPTIPW6V,2021/7/5 07:11,76.1419,73.1129
TWKHH01OPTIPW6V,2021/7/5 07:08,72.9768,72.9017
TWKHH01OPTIPW6V,2021/7/5 07:05,77.3836,73.6557
TWKHH01OPTIPW6V,2021/7/5 07:02,75.974,75.8871
TWKHH01OPTIPW6V,2021/7/5 06:59,87.0958,81.6288
TWKHH01OPTIPW6V,2021/7/5 06:56,88.5064,73.3133
TWKHH01OPTIPW6V,2021/7/5 06:53,73.1784,72.5276
TWKHH01OPTIPW6V,2021/7/5 06:50,77.0186,72.8296
TWKHH01OPTIPW6V,2021/7/5 06:47,73.1229,72.3155
TWKHH01OPTIPW6V,2021/7/5 06:44,76.7676,75.5079
TWKHH01OPTIPW6V,2021/7/5 06:41,74.565,74.8047
TWKHH01OPTIPW6V,2021/7/5 06:38,76.2806,74.1138
TWKHH01OPTIPW6V,2021/7/5 06:35,77.1258,73.6378
TWKHH01OPTIPW6V,2021/7/5 06:32,75.336,73.7026
TWKHH01OPTIPW6V,2021/7/5 06:29,75.0932,73.4167
TWKHH01OPTIPW6V,2021/7/5 06:26,75.4799,72.8292
TWKHH01OPTIPW6V,2021/7/5 06:23,75.8903,72.913
TWKHH01OPTIPW6V,2021/7/5 06:20,76.9452,73.0279
TWKHH01OPTIPW6V,2021/7/5 06:17,76.5675,76.69
TWKHH01OPTIPW6V,2021/7/5 06:14,88.1008,79.0132
TWKHH01OPTIPW6V,2021/7/5 06:11,85.2855,71.7853
TWKHH01OPTIPW6V,2021/7/5 06:08,76.1417,71.8092
TWKHH01OPTIPW6V,2021/7/5 06:05,77.592,73.7371
TWKHH01OPTIPW6V,2021/7/5 06:02,75.9806,72.2229
TWKHH01OPTIPW6V,2021/7/5 05:59,77.234,76.1071
TWKHH01OPTIPW6V,2021/7/5 05:56,92.3106,82.8262
TWKHH01OPTIPW6V,2021/7/5 05:53,92.6093,77.0465
TWKHH01OPTIPW6V,2021/7/5 05:50,80.2247,71.6782
TWKHH01OPTIPW6V,2021/7/5 05:47,77.7961,71.4701
TWKHH01OPTIPW6V,2021/7/5 05:44,76.8729,71.5422
TWKHH01OPTIPW6V,2021/7/5 05:41,76.131,71.14
TWKHH01OPTIPW6V,2021/7/5 05:38,76.1089,72.1404
TWKHH01OPTIPW6V,2021/7/5 05:35,76.8379,71.6294
TWKHH01OPTIPW6V,2021/7/5 05:32,75.871,72.5756
TWKHH01OPTIPW6V,2021/7/5 05:29,79.7597,78.3175
TWKHH01OPTIPW6V,2021/7/5 05:26,87.7984,73.3759
TWKHH01OPTIPW6V,2021/7/5 05:23,75.3957,73.29
TWKHH01OPTIPW6V,2021/7/5 05:20,75.0889,73.3067
TWKHH01OPTIPW6V,2021/7/5 05:17,77.2241,77.9653
TWKHH01OPTIPW6V,2021/7/5 05:14,89.3578,73.7518
TWKHH01OPTIPW6V,2021/7/5 05:11,71.4555,71.5134
TWKHH01OPTIPW6V,2021/7/5 05:08,75.3811,71.3936
TWKHH01OPTIPW6V,2021/7/5 05:05,77.475,71.5422
TWKHH01OPTIPW6V,2021/7/5 05:02,76.2277,71.4004
TWKHH01OPTIPW6V,2021/7/5 04:59,76.4844,72.8094
TWKHH01OPTIPW6V,2021/7/5 04:56,76.404,71.9741
TWKHH01OPTIPW6V,2021/7/5 04:53,75.2328,71.3857
TWKHH01OPTIPW6V,2021/7/5 04:50,74.8714,78.2193
TWKHH01OPTIPW6V,2021/7/5 04:47,92.5639,79.8466
TWKHH01OPTIPW6V,2021/7/5 04:44,96.106,79.0359
TWKHH01OPTIPW6V,2021/7/5 04:41,95.1674,73.9188
TWKHH01OPTIPW6V,2021/7/5 04:38,75.9869,73.8758
TWKHH01OPTIPW6V,2021/7/5 04:35,82.6573,73.4846
TWKHH01OPTIPW6V,2021/7/5 04:32,76.9624,71.8297
TWKHH01OPTIPW6V,2021/7/5 04:29,76.4146,71.8871
TWKHH01OPTIPW6V,2021/7/5 04:26,76.1782,71.6756
TWKHH01OPTIPW6V,2021/7/5 04:23,75.3768,71.6756
TWKHH01OPTIPW6V,2021/7/5 04:20,76.8129,72.2955
TWKHH01OPTIPW6V,2021/7/5 04:17,77.4016,72.2929
TWKHH01OPTIPW6V,2021/7/5 04:14,76.32,72.1489
TWKHH01OPTIPW6V,2021/7/5 04:11,74.7881,71.7211
TWKHH01OPTIPW6V,2021/7/5 04:08,73.0864,71.6111
TWKHH01OPTIPW6V,2021/7/5 04:05,77.0335,71.2723
TWKHH01OPTIPW6V,2021/7/5 04:02,75.6088,70.9178
TWKHH01OPTIPW6V,2021/7/5 03:59,74.4959,70.2499
TWKHH01OPTIPW6V,2021/7/5 03:56,76.5285,69.5855
TWKHH01OPTIPW6V,2021/7/5 03:53,76.4919,69.7306
TWKHH01OPTIPW6V,2021/7/5 03:50,75.7249,69.6168
TWKHH01OPTIPW6V,2021/7/5 03:47,76.0342,69.4432
TWKHH01OPTIPW6V,2021/7/5 03:44,76.7046,69.3314
TWKHH01OPTIPW6V,2021/7/5 03:41,76.5114,70.2265
TWKHH01OPTIPW6V,2021/7/5 03:38,75.901,70.248
TWKHH01OPTIPW6V,2021/7/5 03:35,77.3766,69.1695
TWKHH01OPTIPW6V,2021/7/5 03:32,76.3649,69.4273
TWKHH01OPTIPW6V,2021/7/5 03:29,76.3093,69.4375
TWKHH01OPTIPW6V,2021/7/5 03:26,76.8293,68.2717
TWKHH01OPTIPW6V,2021/7/5 03:23,76.5479,68.0174
TWKHH01OPTIPW6V,2021/7/5 03:20,75.9225,68.9625
TWKHH01OPTIPW6V,2021/7/5 03:17,76.2169,67.5663
TWKHH01OPTIPW6V,2021/7/5 03:14,77.0138,66.832
TWKHH01OPTIPW6V,2021/7/5 03:11,74.2995,68.8011
TWKHH01OPTIPW6V,2021/7/5 03:08,76.4964,71.881
TWKHH01OPTIPW6V,2021/7/5 03:05,88.8985,71.671
TWKHH01OPTIPW6V,2021/7/5 03:02,79.9548,92.3074
TWKHH01OPTIPW6V,2021/7/5 02:59,89.1043,81.4355
TWKHH01OPTIPW6V,2021/7/5 02:56,93.9351,79.683
TWKHH01OPTIPW6V,2021/7/5 02:53,93.358,69.8038
TWKHH01OPTIPW6V,2021/7/5 02:50,77.4073,69.426
TWKHH01OPTIPW6V,2021/7/5 02:47,76.6996,71.442
TWKHH01OPTIPW6V,2021/7/5 02:44,85.5898,76.96
TWKHH01OPTIPW6V,2021/7/5 02:41,88.5525,67.836
TWKHH01OPTIPW6V,2021/7/5 02:38,76.3179,67.5277
TWKHH01OPTIPW6V,2021/7/5 02:35,77.0464,71.013
TWKHH01OPTIPW6V,2021/7/5 02:32,73.6836,70.6331
TWKHH01OPTIPW6V,2021/7/5 02:29,76.1503,70.4459
TWKHH01OPTIPW6V,2021/7/5 02:26,76.1181,70.1006
TWKHH01OPTIPW6V,2021/7/5 02:23,77.0583,68.7956
TWKHH01OPTIPW6V,2021/7/5 02:20,76.4747,68.441
TWKHH01OPTIPW6V,2021/7/5 02:17,75.2651,68.9934
TWKHH01OPTIPW6V,2021/7/5 02:14,76.4618,68.8891
TWKHH01OPTIPW6V,2021/7/5 02:11,75.886,67.7076
TWKHH01OPTIPW6V,2021/7/5 02:08,76.0186,70.1429
TWKHH01OPTIPW6V,2021/7/5 02:05,87.3439,73.4151
TWKHH01OPTIPW6V,2021/7/5 02:02,80.3764,68.6225
TWKHH01OPTIPW6V,2021/7/5 01:59,76.3978,68.4749
TWKHH01OPTIPW6V,2021/7/5 01:56,76.7468,68.4336
TWKHH01OPTIPW6V,2021/7/5 01:53,76.8615,68.0156
TWKHH01OPTIPW6V,2021/7/5 01:50,77.342,79.8888
TWKHH01OPTIPW6V,2021/7/5 01:47,88.2701,70.9915
TWKHH01OPTIPW6V,2021/7/5 01:44,75.9505,70.9439
TWKHH01OPTIPW6V,2021/7/5 01:41,76.5577,69.2185
TWKHH01OPTIPW6V,2021/7/5 01:38,75.7829,69.1449
TWKHH01OPTIPW6V,2021/7/5 01:35,77.0715,68.7547
TWKHH01OPTIPW6V,2021/7/5 01:32,76.1317,68.6496
TWKHH01OPTIPW6V,2021/7/5 01:29,74.5023,68.2769
TWKHH01OPTIPW6V,2021/7/5 01:26,76.7016,68.7444
TWKHH01OPTIPW6V,2021/7/5 01:23,75.7635,68.24
TWKHH01OPTIPW6V,2021/7/5 01:20,77.1687,70.4482
TWKHH01OPTIPW6V,2021/7/5 01:17,80.512,76.4285
TWKHH01OPTIPW6V,2021/7/5 01:14,78.0263,68.89
TWKHH01OPTIPW6V,2021/7/5 01:11,76.3682,68.604
TWKHH01OPTIPW6V,2021/7/5 01:08,75.5788,66.5268
TWKHH01OPTIPW6V,2021/7/5 01:05,77.3385,65.9393
TWKHH01OPTIPW6V,2021/7/5 01:02,75.3875,66.3483
TWKHH01OPTIPW6V,2021/7/5 00:59,76.5235,66.2226
TWKHH01OPTIPW6V,2021/7/5 00:56,76.6186,65.0666
TWKHH01OPTIPW6V,2021/7/5 00:53,71.0754,64.8982
TWKHH01OPTIPW6V,2021/7/5 00:50,76.3995,64.7845
TWKHH01OPTIPW6V,2021/7/5 00:47,75.479,71.8309
TWKHH01OPTIPW6V,2021/7/5 00:44,77.4434,71.552
TWKHH01OPTIPW6V,2021/7/5 00:41,71.9259,72.0126
TWKHH01OPTIPW6V,2021/7/5 00:38,74.35,70.7518
TWKHH01OPTIPW6V,2021/7/5 00:35,77.2912,70.6105
TWKHH01OPTIPW6V,2021/7/5 00:32,76.3759,68.982
TWKHH01OPTIPW6V,2021/7/5 00:29,76.2496,72.126
TWKHH01OPTIPW6V,2021/7/5 00:26,90.3854,82.4221
TWKHH01OPTIPW6V,2021/7/5 00:23,93.9217,76.646
TWKHH01OPTIPW6V,2021/7/5 00:20,80.0642,74.0528
TWKHH01OPTIPW6V,2021/7/5 00:17,76.481,73.0871
TWKHH01OPTIPW6V,2021/7/5 00:14,76.2298,73.1557
TWKHH01OPTIPW6V,2021/7/5 00:11,75.8411,72.7506
TWKHH01OPTIPW6V,2021/7/5 00:08,76.7218,73.7751
TWKHH01OPTIPW6V,2021/7/5 00:05,76.9905,72.4131
TWKHH01OPTIPW6V,2021/7/5 00:02,76.0128,73.9673
TWKHH01OPTIPW6V,2021/7/4 23:59,76.0364,73.6466
TWKHH01OPTIPW6V,2021/7/4 23:56,75.077,72.4394
TWKHH01OPTIPW6V,2021/7/4 23:53,76.4661,72.1995
TWKHH01OPTIPW6V,2021/7/4 23:50,77.3473,75.7282
TWKHH01OPTIPW6V,2021/7/4 23:47,89.3729,71.1922
TWKHH01OPTIPW6V,2021/7/4 23:44,76.6918,72.5769
TWKHH01OPTIPW6V,2021/7/4 23:41,84.8259,80.3784
TWKHH01OPTIPW6V,2021/7/4 23:38,86.9252,72.246
TWKHH01OPTIPW6V,2021/7/4 23:35,78.5268,73.3782
TWKHH01OPTIPW6V,2021/7/4 23:32,75.886,71.9545
TWKHH01OPTIPW6V,2021/7/4 23:29,76.6995,78.6821
TWKHH01OPTIPW6V,2021/7/4 23:26,88.3825,71.0328
TWKHH01OPTIPW6V,2021/7/4 23:23,76.1761,70.7972
TWKHH01OPTIPW6V,2021/7/4 23:20,77.6238,70.5621
TWKHH01OPTIPW6V,2021/7/4 23:17,77.2114,70.8476
TWKHH01OPTIPW6V,2021/7/4 23:14,76.638,70.422
TWKHH01OPTIPW6V,2021/7/4 23:11,75.6862,70.0075
