host,Datetime,CPU utilization (%),Memory used  (%)
TWKHH01OPTIPW5V,2021/7/16 21:56,0.8279,9.9061
TWKHH01OPTIPW5V,2021/7/16 21:53,2.9912,11.9372
TWKHH01OPTIPW5V,2021/7/16 21:50,1.9863,11.7225
TWKHH01OPTIPW5V,2021/7/16 21:47,0.8879,11.7005
TWKHH01OPTIPW5V,2021/7/16 21:44,1.5034,11.2814
TWKHH01OPTIPW5V,2021/7/16 21:41,4.34,12.3059
TWKHH01OPTIPW5V,2021/7/16 21:38,9.2292,20.2047
TWKHH01OPTIPW5V,2021/7/16 21:35,22.1678,12.7305
TWKHH01OPTIPW5V,2021/7/16 21:32,10.2202,12.026
TWKHH01OPTIPW5V,2021/7/16 21:29,9.3001,20.029
TWKHH01OPTIPW5V,2021/7/16 21:26,20.5195,18.9109
TWKHH01OPTIPW5V,2021/7/16 21:23,19.4927,19.6654
TWKHH01OPTIPW5V,2021/7/16 21:20,23.8344,15.9347
TWKHH01OPTIPW5V,2021/7/16 21:17,32.531,16.3119
TWKHH01OPTIPW5V,2021/7/16 21:14,17.4431,21.0843
TWKHH01OPTIPW5V,2021/7/16 21:11,17.6378,18.2195
TWKHH01OPTIPW5V,2021/7/16 21:08,11.2077,15.8777
TWKHH01OPTIPW5V,2021/7/16 21:05,9.2667,15.8591
TWKHH01OPTIPW5V,2021/7/16 21:02,12.5134,17.3173
TWKHH01OPTIPW5V,2021/7/16 20:59,12.836,11.0597
TWKHH01OPTIPW5V,2021/7/16 20:56,0.7418,11.0939
TWKHH01OPTIPW5V,2021/7/16 20:53,2.5913,11.155
TWKHH01OPTIPW5V,2021/7/16 20:50,1.8113,11.0427
TWKHH01OPTIPW5V,2021/7/16 20:47,0.8982,11.0317
TWKHH01OPTIPW5V,2021/7/16 20:44,9.0275,12.1454
TWKHH01OPTIPW5V,2021/7/16 20:41,12.8346,16.4812
TWKHH01OPTIPW5V,2021/7/16 20:38,17.6349,20.4216
TWKHH01OPTIPW5V,2021/7/16 20:35,21.5464,12.2099
TWKHH01OPTIPW5V,2021/7/16 20:32,3.1419,14.6921
TWKHH01OPTIPW5V,2021/7/16 20:29,4.4237,11.1424
TWKHH01OPTIPW5V,2021/7/16 20:26,0.8259,11.9398
TWKHH01OPTIPW5V,2021/7/16 20:23,9.1347,14.1149
TWKHH01OPTIPW5V,2021/7/16 20:20,18.0685,20.3952
TWKHH01OPTIPW5V,2021/7/16 20:17,22.0095,15.8713
TWKHH01OPTIPW5V,2021/7/16 20:14,6.8617,11.6601
TWKHH01OPTIPW5V,2021/7/16 20:11,0.9543,11.6364
TWKHH01OPTIPW5V,2021/7/16 20:08,0.8213,17.2224
TWKHH01OPTIPW5V,2021/7/16 20:05,10.7275,11.2064
TWKHH01OPTIPW5V,2021/7/16 20:02,4.274,11.4497
TWKHH01OPTIPW5V,2021/7/16 19:59,0.9881,11.5228
TWKHH01OPTIPW5V,2021/7/16 19:56,0.7971,20.272
TWKHH01OPTIPW5V,2021/7/16 19:53,13.9312,12.066
TWKHH01OPTIPW5V,2021/7/16 19:50,9.9309,12.5109
TWKHH01OPTIPW5V,2021/7/16 19:47,9.2804,15.3416
TWKHH01OPTIPW5V,2021/7/16 19:44,11.5217,14.8714
TWKHH01OPTIPW5V,2021/7/16 19:41,10.4966,17.156
TWKHH01OPTIPW5V,2021/7/16 19:38,13.5328,12.1964
TWKHH01OPTIPW5V,2021/7/16 19:35,9.1736,12.255
TWKHH01OPTIPW5V,2021/7/16 19:32,19.169,19.1239
TWKHH01OPTIPW5V,2021/7/16 19:29,15.7617,19.6317
TWKHH01OPTIPW5V,2021/7/16 19:26,9.0155,19.9995
TWKHH01OPTIPW5V,2021/7/16 19:23,8.9658,16.1872
TWKHH01OPTIPW5V,2021/7/16 19:20,8.7108,11.3922
TWKHH01OPTIPW5V,2021/7/16 19:17,0.8889,11.3779
TWKHH01OPTIPW5V,2021/7/16 19:14,6.5191,15.0968
TWKHH01OPTIPW5V,2021/7/16 19:11,23.4217,12.5962
TWKHH01OPTIPW5V,2021/7/16 19:08,11.6217,20.5346
TWKHH01OPTIPW5V,2021/7/16 19:05,22.3592,11.3085
TWKHH01OPTIPW5V,2021/7/16 19:02,0.9804,17.6237
TWKHH01OPTIPW5V,2021/7/16 18:59,9.4306,18.1553
TWKHH01OPTIPW5V,2021/7/16 18:56,9.0176,17.9099
TWKHH01OPTIPW5V,2021/7/16 18:53,14.809,11.7298
TWKHH01OPTIPW5V,2021/7/16 18:50,1.3755,11.6533
TWKHH01OPTIPW5V,2021/7/16 18:47,0.8677,17.8223
TWKHH01OPTIPW5V,2021/7/16 18:44,9.6297,19.9189
TWKHH01OPTIPW5V,2021/7/16 18:41,9.1156,11.208
TWKHH01OPTIPW5V,2021/7/16 18:38,1.6322,11.1164
TWKHH01OPTIPW5V,2021/7/16 18:35,0.9632,11.1223
TWKHH01OPTIPW5V,2021/7/16 18:32,1.0324,11.1018
TWKHH01OPTIPW5V,2021/7/16 18:29,8.9928,20.2608
TWKHH01OPTIPW5V,2021/7/16 18:26,22.1437,18.0891
TWKHH01OPTIPW5V,2021/7/16 18:23,9.5944,11.1518
TWKHH01OPTIPW5V,2021/7/16 18:20,1.3513,11.1325
TWKHH01OPTIPW5V,2021/7/16 18:17,0.9339,11.1092
TWKHH01OPTIPW5V,2021/7/16 18:14,0.8896,11.171
TWKHH01OPTIPW5V,2021/7/16 18:11,1.1023,19.4112
TWKHH01OPTIPW5V,2021/7/16 18:08,9.0288,19.14
TWKHH01OPTIPW5V,2021/7/16 18:05,9.4832,20.9573
TWKHH01OPTIPW5V,2021/7/16 18:02,20.2862,11.0807
TWKHH01OPTIPW5V,2021/7/16 17:59,0.8956,11.0826
TWKHH01OPTIPW5V,2021/7/16 17:56,0.7808,11.1448
TWKHH01OPTIPW5V,2021/7/16 17:53,0.8917,11.967
TWKHH01OPTIPW5V,2021/7/16 17:50,9.5957,14.2776
TWKHH01OPTIPW5V,2021/7/16 17:47,25.7779,19.6561
TWKHH01OPTIPW5V,2021/7/16 17:44,29.4173,19.2332
TWKHH01OPTIPW5V,2021/7/16 17:41,18.944,16.2515
TWKHH01OPTIPW5V,2021/7/16 17:38,9.6283,12.0745
TWKHH01OPTIPW5V,2021/7/16 17:35,4.9668,16.9329
TWKHH01OPTIPW5V,2021/7/16 17:32,12.7513,11.0781
TWKHH01OPTIPW5V,2021/7/16 17:29,0.8914,11.0822
TWKHH01OPTIPW5V,2021/7/16 17:26,0.8549,11.1362
TWKHH01OPTIPW5V,2021/7/16 17:23,2.9491,17.9744
TWKHH01OPTIPW5V,2021/7/16 17:20,21.4539,13.9165
TWKHH01OPTIPW5V,2021/7/16 17:17,17.3992,16.3433
TWKHH01OPTIPW5V,2021/7/16 17:14,17.6013,21.3352
TWKHH01OPTIPW5V,2021/7/16 17:11,23.5199,12.0346
TWKHH01OPTIPW5V,2021/7/16 17:08,0.8538,12.0363
TWKHH01OPTIPW5V,2021/7/16 17:05,0.8874,12.1138
TWKHH01OPTIPW5V,2021/7/16 17:02,1.4312,12.0771
TWKHH01OPTIPW5V,2021/7/16 16:59,0.8323,12.115
TWKHH01OPTIPW5V,2021/7/16 16:56,0.8252,12.1376
TWKHH01OPTIPW5V,2021/7/16 16:53,9.3843,11.0126
TWKHH01OPTIPW5V,2021/7/16 16:50,1.4633,10.9837
TWKHH01OPTIPW5V,2021/7/16 16:47,11.2037,16.1082
TWKHH01OPTIPW5V,2021/7/16 16:44,6.337,12.2675
TWKHH01OPTIPW5V,2021/7/16 16:41,10.4951,12.7334
TWKHH01OPTIPW5V,2021/7/16 16:38,9.0123,18.6271
TWKHH01OPTIPW5V,2021/7/16 16:35,15.1117,12.2777
TWKHH01OPTIPW5V,2021/7/16 16:32,11.32,19.5045
TWKHH01OPTIPW5V,2021/7/16 16:29,16.5734,19.3733
TWKHH01OPTIPW5V,2021/7/16 16:26,9.2786,11.7004
TWKHH01OPTIPW5V,2021/7/16 16:23,0.877,11.7345
TWKHH01OPTIPW5V,2021/7/16 16:20,4.0328,15.3668
TWKHH01OPTIPW5V,2021/7/16 16:17,8.9731,19.699
TWKHH01OPTIPW5V,2021/7/16 16:14,8.9594,11.0495
TWKHH01OPTIPW5V,2021/7/16 16:11,0.8155,11.0384
TWKHH01OPTIPW5V,2021/7/16 16:08,0.8036,12.0074
TWKHH01OPTIPW5V,2021/7/16 16:05,9.2708,12.0255
TWKHH01OPTIPW5V,2021/7/16 16:02,9.0758,17.0135
TWKHH01OPTIPW5V,2021/7/16 15:59,27.0168,15.0398
TWKHH01OPTIPW5V,2021/7/16 15:56,18.3738,19.127
TWKHH01OPTIPW5V,2021/7/16 15:53,33.9812,15.9837
TWKHH01OPTIPW5V,2021/7/16 15:50,21.1365,15.9117
TWKHH01OPTIPW5V,2021/7/16 15:47,26.1346,19.4109
TWKHH01OPTIPW5V,2021/7/16 15:44,17.2221,15.1878
TWKHH01OPTIPW5V,2021/7/16 15:41,12.3585,16.7231
TWKHH01OPTIPW5V,2021/7/16 15:38,9.008,11.4906
TWKHH01OPTIPW5V,2021/7/16 15:35,1.0969,11.5064
TWKHH01OPTIPW5V,2021/7/16 15:32,1.0872,11.4732
TWKHH01OPTIPW5V,2021/7/16 15:29,0.8486,11.4911
TWKHH01OPTIPW5V,2021/7/16 15:26,0.8103,11.4998
TWKHH01OPTIPW5V,2021/7/16 15:23,0.9689,11.5196
TWKHH01OPTIPW5V,2021/7/16 15:20,1.3983,11.4978
TWKHH01OPTIPW5V,2021/7/16 15:17,3.0832,14.1697
TWKHH01OPTIPW5V,2021/7/16 15:14,9.4073,17.302
TWKHH01OPTIPW5V,2021/7/16 15:11,9.3783,17.9495
TWKHH01OPTIPW5V,2021/7/16 15:08,15.2952,12.6576
TWKHH01OPTIPW5V,2021/7/16 15:05,1.1534,12.046
TWKHH01OPTIPW5V,2021/7/16 15:02,1.7938,11.0475
TWKHH01OPTIPW5V,2021/7/16 14:59,0.9212,11.8964
TWKHH01OPTIPW5V,2021/7/16 14:56,9.008,12.6619
TWKHH01OPTIPW5V,2021/7/16 14:53,9.7841,15.0551
TWKHH01OPTIPW5V,2021/7/16 14:50,23.0418,12.5885
TWKHH01OPTIPW5V,2021/7/16 14:47,9.1429,21.1391
TWKHH01OPTIPW5V,2021/7/16 14:44,19.2432,12.9212
TWKHH01OPTIPW5V,2021/7/16 14:41,17.4299,14.2731
TWKHH01OPTIPW5V,2021/7/16 14:38,17.6367,19.7917
TWKHH01OPTIPW5V,2021/7/16 14:35,23.4716,11.0295
TWKHH01OPTIPW5V,2021/7/16 14:32,0.9608,10.9818
TWKHH01OPTIPW5V,2021/7/16 14:29,7.2863,11.6665
TWKHH01OPTIPW5V,2021/7/16 14:26,9.5523,17.3693
TWKHH01OPTIPW5V,2021/7/16 14:23,17.4116,15.6549
TWKHH01OPTIPW5V,2021/7/16 14:20,9.9676,17.9828
TWKHH01OPTIPW5V,2021/7/16 14:17,11.4411,11.0421
TWKHH01OPTIPW5V,2021/7/16 14:14,0.9128,11.0929
TWKHH01OPTIPW5V,2021/7/16 14:11,0.9475,11.0657
TWKHH01OPTIPW5V,2021/7/16 14:08,0.8599,12.7637
TWKHH01OPTIPW5V,2021/7/16 14:05,9.193,18.7974
TWKHH01OPTIPW5V,2021/7/16 14:02,18.5377,20.4997
TWKHH01OPTIPW5V,2021/7/16 13:59,20.675,11.926
TWKHH01OPTIPW5V,2021/7/16 13:56,10.2161,20.9381
TWKHH01OPTIPW5V,2021/7/16 13:53,19.7709,19.1186
TWKHH01OPTIPW5V,2021/7/16 13:50,9.5847,19.7992
TWKHH01OPTIPW5V,2021/7/16 13:47,15.1129,11.9601
TWKHH01OPTIPW5V,2021/7/16 13:44,0.8598,12.0148
TWKHH01OPTIPW5V,2021/7/16 13:41,2.5432,12.0067
TWKHH01OPTIPW5V,2021/7/16 13:38,0.8476,12.0014
TWKHH01OPTIPW5V,2021/7/16 13:35,0.8845,12.008
TWKHH01OPTIPW5V,2021/7/16 13:32,0.9697,17.6819
TWKHH01OPTIPW5V,2021/7/16 13:29,9.7635,17.8168
TWKHH01OPTIPW5V,2021/7/16 13:26,13.6929,12.2692
TWKHH01OPTIPW5V,2021/7/16 13:23,18.8589,15.6522
TWKHH01OPTIPW5V,2021/7/16 13:20,10.1761,17.1601
TWKHH01OPTIPW5V,2021/7/16 13:17,18.8453,20.5009
TWKHH01OPTIPW5V,2021/7/16 13:14,17.2666,11.9327
TWKHH01OPTIPW5V,2021/7/16 13:11,0.8483,11.925
TWKHH01OPTIPW5V,2021/7/16 13:08,0.8031,15.72
TWKHH01OPTIPW5V,2021/7/16 13:05,13.3004,15.4638
TWKHH01OPTIPW5V,2021/7/16 13:02,5.8705,11.1015
TWKHH01OPTIPW5V,2021/7/16 12:59,0.8754,11.1122
TWKHH01OPTIPW5V,2021/7/16 12:56,11.5119,17.1471
TWKHH01OPTIPW5V,2021/7/16 12:53,9.0262,17.9683
TWKHH01OPTIPW5V,2021/7/16 12:50,9.5781,11.0501
TWKHH01OPTIPW5V,2021/7/16 12:47,5.5529,11.9544
TWKHH01OPTIPW5V,2021/7/16 12:44,9.3106,15.5539
TWKHH01OPTIPW5V,2021/7/16 12:41,18.3594,16.3905
TWKHH01OPTIPW5V,2021/7/16 12:38,9.0424,20.0526
TWKHH01OPTIPW5V,2021/7/16 12:35,9.1568,17.8555
TWKHH01OPTIPW5V,2021/7/16 12:32,10.1855,11.001
TWKHH01OPTIPW5V,2021/7/16 12:29,0.9215,11.0121
TWKHH01OPTIPW5V,2021/7/16 12:26,0.859,11.0286
TWKHH01OPTIPW5V,2021/7/16 12:23,0.8886,11.0602
TWKHH01OPTIPW5V,2021/7/16 12:20,1.341,11.0261
TWKHH01OPTIPW5V,2021/7/16 12:17,0.8879,11.8513
TWKHH01OPTIPW5V,2021/7/16 12:14,12.4476,14.0721
TWKHH01OPTIPW5V,2021/7/16 12:11,17.5502,18.9254
TWKHH01OPTIPW5V,2021/7/16 12:08,20.5156,20.286
TWKHH01OPTIPW5V,2021/7/16 12:05,22.4785,19.8766
TWKHH01OPTIPW5V,2021/7/16 12:02,9.5381,18.0691
TWKHH01OPTIPW5V,2021/7/16 11:59,15.1955,11.7862
TWKHH01OPTIPW5V,2021/7/16 11:56,0.8263,11.802
TWKHH01OPTIPW5V,2021/7/16 11:53,0.8651,14.2088
TWKHH01OPTIPW5V,2021/7/16 11:50,4.1479,11.885
TWKHH01OPTIPW5V,2021/7/16 11:47,1.902,11.8406
TWKHH01OPTIPW5V,2021/7/16 11:44,0.8506,17.3182
TWKHH01OPTIPW5V,2021/7/16 11:41,22.3241,13.2763
TWKHH01OPTIPW5V,2021/7/16 11:38,17.8711,17.1451
TWKHH01OPTIPW5V,2021/7/16 11:35,18.2287,17.9822
TWKHH01OPTIPW5V,2021/7/16 11:32,13.9489,11.8738
TWKHH01OPTIPW5V,2021/7/16 11:29,9.2632,13.5566
TWKHH01OPTIPW5V,2021/7/16 11:26,17.6129,16.8331
TWKHH01OPTIPW5V,2021/7/16 11:23,23.6112,16.3614
TWKHH01OPTIPW5V,2021/7/16 11:20,7.7222,11.911
TWKHH01OPTIPW5V,2021/7/16 11:17,0.8367,11.8806
TWKHH01OPTIPW5V,2021/7/16 11:14,0.8429,11.9352
TWKHH01OPTIPW5V,2021/7/16 11:11,0.918,11.9167
TWKHH01OPTIPW5V,2021/7/16 11:08,0.9923,14.5161
TWKHH01OPTIPW5V,2021/7/16 11:05,13.4074,11.0703
TWKHH01OPTIPW5V,2021/7/16 11:02,1.5041,14.2154
TWKHH01OPTIPW5V,2021/7/16 10:59,17.6703,19.3978
TWKHH01OPTIPW5V,2021/7/16 10:56,17.5148,22.2051
TWKHH01OPTIPW5V,2021/7/16 10:53,19.2221,16.124
TWKHH01OPTIPW5V,2021/7/16 10:50,10.0378,17.1369
TWKHH01OPTIPW5V,2021/7/16 10:47,9.232,16.961
TWKHH01OPTIPW5V,2021/7/16 10:44,12.9247,11.0464
TWKHH01OPTIPW5V,2021/7/16 10:41,0.9495,11.0151
TWKHH01OPTIPW5V,2021/7/16 10:38,0.8183,11.0008
TWKHH01OPTIPW5V,2021/7/16 10:35,0.8906,11.0358
TWKHH01OPTIPW5V,2021/7/16 10:32,1.1786,10.9971
TWKHH01OPTIPW5V,2021/7/16 10:29,0.9296,10.9936
TWKHH01OPTIPW5V,2021/7/16 10:26,0.8783,11.0487
TWKHH01OPTIPW5V,2021/7/16 10:23,0.933,12.0683
TWKHH01OPTIPW5V,2021/7/16 10:20,9.6902,12.1523
TWKHH01OPTIPW5V,2021/7/16 10:17,10.1435,17.7419
TWKHH01OPTIPW5V,2021/7/16 10:14,15.2292,11.347
TWKHH01OPTIPW5V,2021/7/16 10:11,7.7994,15.5975
TWKHH01OPTIPW5V,2021/7/16 10:08,9.2229,14.7464
TWKHH01OPTIPW5V,2021/7/16 10:05,9.3035,12.242
TWKHH01OPTIPW5V,2021/7/16 10:02,0.9309,12.212
TWKHH01OPTIPW5V,2021/7/16 09:59,1.0386,22.0752
TWKHH01OPTIPW5V,2021/7/16 09:56,20.9969,19.3359
TWKHH01OPTIPW5V,2021/7/16 09:53,14.8198,17.5534
TWKHH01OPTIPW5V,2021/7/16 09:50,9.6652,15.9504
TWKHH01OPTIPW5V,2021/7/16 09:47,7.7952,15.681
TWKHH01OPTIPW5V,2021/7/16 09:44,9.5627,18.5371
TWKHH01OPTIPW5V,2021/7/16 09:41,9.1909,18.4892
TWKHH01OPTIPW5V,2021/7/16 09:38,9.6835,18.0434
TWKHH01OPTIPW5V,2021/7/16 09:35,18.0065,12.2738
TWKHH01OPTIPW5V,2021/7/16 09:32,12.2319,14.7716
TWKHH01OPTIPW5V,2021/7/16 09:29,19.7235,17.5514
TWKHH01OPTIPW5V,2021/7/16 09:26,13.1129,10.9166
TWKHH01OPTIPW5V,2021/7/16 09:23,0.9429,10.9479
TWKHH01OPTIPW5V,2021/7/16 09:20,1.5266,10.9119
TWKHH01OPTIPW5V,2021/7/16 09:17,0.8835,10.8887
TWKHH01OPTIPW5V,2021/7/16 09:14,0.9618,10.9488
TWKHH01OPTIPW5V,2021/7/16 09:11,0.938,10.989
TWKHH01OPTIPW5V,2021/7/16 09:08,0.9053,10.9647
TWKHH01OPTIPW5V,2021/7/16 09:05,1.1821,11.9879
TWKHH01OPTIPW5V,2021/7/16 09:02,9.2351,11.8361
TWKHH01OPTIPW5V,2021/7/16 08:59,15.5584,19.6678
TWKHH01OPTIPW5V,2021/7/16 08:56,24.4279,17.0378
TWKHH01OPTIPW5V,2021/7/16 08:53,11.3939,12.8439
TWKHH01OPTIPW5V,2021/7/16 08:50,3.5277,12.7675
TWKHH01OPTIPW5V,2021/7/16 08:47,1.5197,12.7818
TWKHH01OPTIPW5V,2021/7/16 08:44,13.058,10.9735
TWKHH01OPTIPW5V,2021/7/16 08:41,0.9122,10.9247
TWKHH01OPTIPW5V,2021/7/16 08:38,0.9263,12.5707
TWKHH01OPTIPW5V,2021/7/16 08:35,9.4732,12.1838
TWKHH01OPTIPW5V,2021/7/16 08:32,10.045,18.3815
TWKHH01OPTIPW5V,2021/7/16 08:29,17.5001,18.7685
TWKHH01OPTIPW5V,2021/7/16 08:26,14.8156,14.7493
TWKHH01OPTIPW5V,2021/7/16 08:23,13.4834,11.0598
TWKHH01OPTIPW5V,2021/7/16 08:20,15.5807,27.1701
TWKHH01OPTIPW5V,2021/7/16 08:17,37.0139,15.9281
TWKHH01OPTIPW5V,2021/7/16 08:14,9.0126,15.2744
TWKHH01OPTIPW5V,2021/7/16 08:11,11.305,10.4245
TWKHH01OPTIPW5V,2021/7/16 08:08,13.1373,15.2773
TWKHH01OPTIPW5V,2021/7/16 08:05,10.906,12.0368
TWKHH01OPTIPW5V,2021/7/16 08:02,10.2957,15.7371
TWKHH01OPTIPW5V,2021/7/16 07:59,12.4386,19.5394
TWKHH01OPTIPW5V,2021/7/16 07:56,22.9722,16.894
TWKHH01OPTIPW5V,2021/7/16 07:53,13.781,17.7811
TWKHH01OPTIPW5V,2021/7/16 07:50,8.3775,13.9786
TWKHH01OPTIPW5V,2021/7/16 07:47,14.7049,11.6371
TWKHH01OPTIPW5V,2021/7/16 07:44,0.9112,11.6966
TWKHH01OPTIPW5V,2021/7/16 07:41,1.0942,18.7443
TWKHH01OPTIPW5V,2021/7/16 07:38,14.6152,10.9567
TWKHH01OPTIPW5V,2021/7/16 07:35,0.9418,10.962
TWKHH01OPTIPW5V,2021/7/16 07:32,0.9888,10.9251
TWKHH01OPTIPW5V,2021/7/16 07:29,0.8558,10.9646
TWKHH01OPTIPW5V,2021/7/16 07:26,2.7002,10.9711
TWKHH01OPTIPW5V,2021/7/16 07:23,0.8703,10.9876
TWKHH01OPTIPW5V,2021/7/16 07:20,1.4211,10.9731
TWKHH01OPTIPW5V,2021/7/16 07:17,8.108,18.0274
TWKHH01OPTIPW5V,2021/7/16 07:14,17.7641,12.3464
TWKHH01OPTIPW5V,2021/7/16 07:11,26.062,12.8819
TWKHH01OPTIPW5V,2021/7/16 07:08,17.5808,20.9838
TWKHH01OPTIPW5V,2021/7/16 07:05,19.2888,11.1002
TWKHH01OPTIPW5V,2021/7/16 07:02,1.2187,10.9671
TWKHH01OPTIPW5V,2021/7/16 06:59,1.0174,10.9912
TWKHH01OPTIPW5V,2021/7/16 06:56,0.9414,12.0127
TWKHH01OPTIPW5V,2021/7/16 06:53,9.0317,11.9841
TWKHH01OPTIPW5V,2021/7/16 06:50,9.6307,18.9073
TWKHH01OPTIPW5V,2021/7/16 06:47,22.1744,15.6171
TWKHH01OPTIPW5V,2021/7/16 06:44,6.1546,12.2857
TWKHH01OPTIPW5V,2021/7/16 06:41,0.8847,16.9495
TWKHH01OPTIPW5V,2021/7/16 06:38,18.791,10.926
TWKHH01OPTIPW5V,2021/7/16 06:35,0.8951,10.9562
TWKHH01OPTIPW5V,2021/7/16 06:32,0.9946,11.7413
TWKHH01OPTIPW5V,2021/7/16 06:29,9.2099,14.3024
TWKHH01OPTIPW5V,2021/7/16 06:26,17.3657,17.3445
TWKHH01OPTIPW5V,2021/7/16 06:23,20.4638,18.8965
TWKHH01OPTIPW5V,2021/7/16 06:20,28.3331,11.2863
TWKHH01OPTIPW5V,2021/7/16 06:17,0.8112,11.3186
TWKHH01OPTIPW5V,2021/7/16 06:14,0.9209,11.4249
TWKHH01OPTIPW5V,2021/7/16 06:11,1.041,11.2985
TWKHH01OPTIPW5V,2021/7/16 06:08,0.8554,11.3198
TWKHH01OPTIPW5V,2021/7/16 06:05,3.0069,11.3823
TWKHH01OPTIPW5V,2021/7/16 06:02,10.529,15.0033
TWKHH01OPTIPW5V,2021/7/16 05:59,2.6271,11.0604
TWKHH01OPTIPW5V,2021/7/16 05:56,4.5864,16.3712
TWKHH01OPTIPW5V,2021/7/16 05:53,9.109,16.4005
TWKHH01OPTIPW5V,2021/7/16 05:50,9.8799,17.9304
TWKHH01OPTIPW5V,2021/7/16 05:47,14.2678,11.9715
TWKHH01OPTIPW5V,2021/7/16 05:44,1.7184,11.6832
TWKHH01OPTIPW5V,2021/7/16 05:41,5.3429,16.1949
TWKHH01OPTIPW5V,2021/7/16 05:38,7.6513,11.5427
TWKHH01OPTIPW5V,2021/7/16 05:35,0.8904,18.8925
TWKHH01OPTIPW5V,2021/7/16 05:32,14.2081,10.9083
TWKHH01OPTIPW5V,2021/7/16 05:29,0.8612,10.9232
TWKHH01OPTIPW5V,2021/7/16 05:26,0.7845,14.7829
TWKHH01OPTIPW5V,2021/7/16 05:23,26.1061,18.9821
TWKHH01OPTIPW5V,2021/7/16 05:20,24.3609,19.3634
TWKHH01OPTIPW5V,2021/7/16 05:17,27.559,17.3201
TWKHH01OPTIPW5V,2021/7/16 05:14,9.3847,19.9591
TWKHH01OPTIPW5V,2021/7/16 05:11,9.2835,13.8249
TWKHH01OPTIPW5V,2021/7/16 05:08,9.0624,19.1088
TWKHH01OPTIPW5V,2021/7/16 05:05,21.9211,19.2915
TWKHH01OPTIPW5V,2021/7/16 05:02,10.4258,11.049
TWKHH01OPTIPW5V,2021/7/16 04:59,0.8921,17.7035
TWKHH01OPTIPW5V,2021/7/16 04:56,13.754,10.9803
TWKHH01OPTIPW5V,2021/7/16 04:53,0.9366,11.0259
TWKHH01OPTIPW5V,2021/7/16 04:50,1.3737,12.7446
TWKHH01OPTIPW5V,2021/7/16 04:47,9.1579,20.9517
TWKHH01OPTIPW5V,2021/7/16 04:44,22.1677,17.6124
TWKHH01OPTIPW5V,2021/7/16 04:41,14.7332,19.3712
TWKHH01OPTIPW5V,2021/7/16 04:38,22.3173,14.2891
TWKHH01OPTIPW5V,2021/7/16 04:35,17.5226,18.2408
TWKHH01OPTIPW5V,2021/7/16 04:32,18.4612,17.551
TWKHH01OPTIPW5V,2021/7/16 04:29,15.1721,10.9325
TWKHH01OPTIPW5V,2021/7/16 04:26,1.825,10.9846
TWKHH01OPTIPW5V,2021/7/16 04:23,1.0816,11.0026
TWKHH01OPTIPW5V,2021/7/16 04:20,1.3635,10.8957
TWKHH01OPTIPW5V,2021/7/16 04:17,0.8786,13.2941
TWKHH01OPTIPW5V,2021/7/16 04:14,10.9536,15.7111
TWKHH01OPTIPW5V,2021/7/16 04:11,9.0884,15.6925
TWKHH01OPTIPW5V,2021/7/16 04:08,9.0576,15.047
TWKHH01OPTIPW5V,2021/7/16 04:05,7.7069,12.8229
TWKHH01OPTIPW5V,2021/7/16 04:02,0.8418,12.7757
TWKHH01OPTIPW5V,2021/7/16 03:59,0.9675,12.8029
TWKHH01OPTIPW5V,2021/7/16 03:56,0.8099,12.8505
TWKHH01OPTIPW5V,2021/7/16 03:53,1.0295,12.937
TWKHH01OPTIPW5V,2021/7/16 03:50,1.3702,12.8367
TWKHH01OPTIPW5V,2021/7/16 03:47,0.8696,16.4456
TWKHH01OPTIPW5V,2021/7/16 03:44,12.5584,11.7097
TWKHH01OPTIPW5V,2021/7/16 03:41,0.9186,11.7047
TWKHH01OPTIPW5V,2021/7/16 03:38,0.9441,17.4903
TWKHH01OPTIPW5V,2021/7/16 03:35,13.7192,10.9366
TWKHH01OPTIPW5V,2021/7/16 03:32,4.5528,13.4386
TWKHH01OPTIPW5V,2021/7/16 03:29,25.8469,23.2347
TWKHH01OPTIPW5V,2021/7/16 03:26,45.5451,21.8449
TWKHH01OPTIPW5V,2021/7/16 03:23,38.8339,19.7644
TWKHH01OPTIPW5V,2021/7/16 03:20,34.3614,16.2459
TWKHH01OPTIPW5V,2021/7/16 03:17,6.2017,10.9054
TWKHH01OPTIPW5V,2021/7/16 03:14,0.826,10.9685
TWKHH01OPTIPW5V,2021/7/16 03:11,1.9586,12.8023
TWKHH01OPTIPW5V,2021/7/16 03:08,9.4933,20.5532
TWKHH01OPTIPW5V,2021/7/16 03:05,26.206,11.2461
TWKHH01OPTIPW5V,2021/7/16 03:02,0.9715,11.3105
TWKHH01OPTIPW5V,2021/7/16 02:59,0.8744,14.3709
TWKHH01OPTIPW5V,2021/7/16 02:56,9.2574,17.919
TWKHH01OPTIPW5V,2021/7/16 02:53,9.3238,17.8263
TWKHH01OPTIPW5V,2021/7/16 02:50,14.1202,17.0876
TWKHH01OPTIPW5V,2021/7/16 02:47,10.6329,21.8641
TWKHH01OPTIPW5V,2021/7/16 02:44,35.6408,16.1181
TWKHH01OPTIPW5V,2021/7/16 02:41,9.2336,19.0775
TWKHH01OPTIPW5V,2021/7/16 02:38,9.1481,11.0503
TWKHH01OPTIPW5V,2021/7/16 02:35,7.0732,14.1018
TWKHH01OPTIPW5V,2021/7/16 02:32,19.9908,17.3004
TWKHH01OPTIPW5V,2021/7/16 02:29,18.852,16.0692
